0xead71beb50e36e45547b248246365917cf91fc6a,1565.5
0x97370c0eb09a6380353ece0885d23a552e684d52,616.9
0x5a72a9419138ba5c0b6a67dbab76bd6b5d86f460,1860
0x7ed1e469fcb3ee19c0366d829e291451be638e59,237.15
0x5f257d2d8d12db64574a5548e16f9f10dc0aa5a7,434
0xd4b3731451de43ad92166a9866cb90795b6c85be,40.3
0x1afb36050fa8aa282eba64660e29db132b7818fd,144.2485149
0x0081cd17c254a4e775474d062411cdf70239cbcb,1395
0x739066ed2d1718fd100cec4d9f347382ec6440dc,1860
0xdfbbb9e6130a8f119e4fb99abc5632d1ac6689f2,465
0x2dd47e96da67df0c9687551c05918c3a37f7b98b,96.1
0x4becd77e7df30d39bd0c3547fdd59df46e0f6423,1550
0x6e1fe04458ab71b2a9313e4bcc8055b55d41dac6,3100
0xa5e9ba8deb7413ad1b1da0fad1fdbc3a0bbae1f0,1860
0xdbd51cdf2c3bfacdff106221de2e19ad6d420414,620
0x777487cff709f3ff3b1a2c52675b0ccd5b40721c,310
0x3043c7e1534d1fb3235fed87c9247a6273cd7c04,3100
0x747fb60139ec4e3f71c8b8a449aef3a676689dd9,1550
0x3156d36416579303330d7f99efcaa65bdd4ebd1b,310
0xfc7803f808f1d2327dd20e599a6fa21ffc74d0ef,31
0xacaf5d2076a0c4002f902517eeb2e5dfd3fb6738,1240
0xbc0c33bbbc73842d7742f861fde75fd21d960990,23.25
0x0086016c8894bde05dd2aa0c6e5c0f00612d9122,403
0x914afeee12cada584ad2103951344fdd0ca234bf,62
0x9f545db473f028f98cf4bff87cf9ef02580db6ae,6200
0x1ff4640379a004ec72fd6fe54832c0cf7388eb5b,1860
0xe6572ac1633ad3c1410fcd6379163c92042f12ee,4960
0x980f3eb282bf81c694e2e7faa713fb5004802c52,365.8
0xf6ecc169e4e30d0d85e7696746ca87f0740c02bf,3100
0x4c475fe8e63ad9d651ce2c8f0f65ce4b8aab2b22,62
0x692ca7329615e7d6a3c31371769c897f8bdc223b,8835
0xf7d8566500150b34e91d2c913b2eecdc1454666f,88506.86
0x618f37d7ff7b140e604172466cd42d1ec35e0544,5052.3
0x7d3f4847acdb035f0d2da256b8c36d41ea03736b,133333.3333
0x19c62045a995f80831319f8047af6c63006d0f4e,1690.909091
0xfb020e4380b579958527b341bdcdab6b42492c55,10333.33333
0xdac976629020966a03ed95f19d0db8f3a8a7215a,82666.66667
0xc470c0a756b193d2af260bb728db2290403e89b0,2066.666667
0x0c3b91675a2e476729f3257c0d6aaca763774c0a,41333.33333
0x6b12c9b8714c27aad069301ad0bc4c0cc416f1e7,620
0x6843c571ec46f501b78d73d3fb4f4b9000b084c0,41333.33333
0x46e4cf75e7a515935482c3f1b557efe92893d483,6200
0xe905154abda61b7e19d0d94af3fcfde5b7b42725,34720
0xb0b49567bc4b58181445d54f03dd552533429895,2686.666667
0x0986043bc192c78ff70bddc54c13fb222eaf440e,1446.666667
0xdd89550a0aba11210d9cc25e7058851aa9076be1,3100
0xd5a6d18510be9fb68d0be585fcd707ddfe12b502,1033.333333
0x93df435086a2f426a3e478c0792be2f448ad568e,206.6666667
0xe25d6d574b8faab204c22d7204de39d0ca9a7d75,62
0x2f3b3dc25f276aca7aefc56a9462f379cc2d2379,3306.666667
0xd7cda7a32d3a6ba2198bb8da8a5326dc300fa2df,206.6666667
0xc350d1ecc1c71e41612be8c6c690f8af4dda32e6,4133.333333
0x5f906a974bf3029b784af87582cc823be5a234a8,1033.333333
0x4d121d975341951502c745b5e21c380c5bbe3889,413.3333333
0x561b3a2922d8b94c71cc50514db443dfde9e3945,14.46666667
0xa9709e74223e01a95762a52979748d55e22cef01,206.6666667
0x30315a55a5b06ddbbe7bfa51477bf479cd1bb073,826.6666667
0xb4ec5a7a940c800b4ec2fe3697ef5442c639a1da,227.3333333
0x770f796e42c89188dd55d1727d5b3e7cce751fc3,37200
0xb12b1075423acd86a41d6f3da438e9b1f26ac797,199151.5152
0x8849663c101838a87f2c35e2adadbc11bf74e9e4,206.6666667
0x2c80b4358b7f1ded3f50f3411a0b5355581750a2,310
0x467d5988249a68614716659840ed0ae6f6f457bc,413.3333333
0x283f9b8ace00a863190066b00fe387ddebfa47b8,44.48686
0x6585bcab544ce1d2612ee7d232b75f196fa7c717,2066.666667
0xd28ca68b0a6a1ee86033e12338759fee644f1c35,425.7333333
0xd18f5fdf4194a17bd78d234939652f98e8ee1643,42.92859333
0xefd27be83faebce3c2a21ee944d0d1271fb24f5f,82666.66667
0x96f00343cc980f5c4b200d6291b09a9c3592012f,1033.333333
0x7477630eeac00d6d2fce8b0878675d10826e1fc6,5786.666667
0x2d93df3033b2a4c2e035916b49b6195585cbee84,72.33333333
0xa85b67fdc1f75d4f715397891aa87115a152aba6,72.33333333
0x1d32995cd39fbe471c1339f8061a43bdd8ab360e,2066.666667
0x4b1e1415dbfaace5ceb592b5beccbf6ce4332a43,826.6666667
0xa9c016e172ad6157aebd24ba2cb88102f5c7e938,72.33333333
0x12ee405ccf50d5d59bd513ffb1a8183ad080c796,72.33333333
0x989fe0442ec30ce08295341922b94bb0470f09bb,68.2
0x03819684b666a47f5e3934f58ce1160a5211ee72,28238.18182
0xac576c05dee417a5bcc717b83bcd80f9bdfdd69e,169.0909091
0x6b10a857eca9544710e114591fb9869d1eddd491,42.27272727
0x8bf7b2d536d286b9c5ad9d99f608e9e214de63f0,6650000
